fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;medio_transporte;conducta;modalidad;conducta_especial;arma_medio;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;color;fecha_ingestion
5/09/2003 17:30;10;6220488;-75581534;Mujer;36;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Santa Fé;#1504;15;Vía pública;Belén;Sin dato electrodomésticos;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 20:00;10;6247899;-75579727;Hombre;25;Soltero(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Corazón de Jesús;#1008;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 9:00;10;;;Hombre;41;Divorciado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;El Poblado;#1418;14;Vía pública;Poblado;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 11:00;10;;;Mujer;71;Soltero(a);Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 13:30;10;;;Hombre;45;Soltero(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;El Poblado;#1418;14;Oficina;Poblado;Computador;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 14:00;10;;;Hombre;34;Soltero(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Candelaria;Monitor;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 13:00;10;6254313;-75568083;Hombre;22;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Estación Villa;#1005;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 1:45;10;6208857;-75568233;Hombre;31;Sin dato;Sin dato;Hurto a persona;Sin dato;A taxista;Arma de fuego;El Poblado;#1418;14;Vía pública;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 6:05;10;625519;-75566628;Mujer;27;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Villa Nueva;#1018;10;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 20:00;10;6247899;-75579727;Hombre;25;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Corazón de Jesús;#1008;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 4:00;10;6231572;-75591356;Hombre;22;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Rosales;#1602;16;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 17:30;10;6220488;-75581534;Mujer;36;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Santa Fé;#1504;15;Vía pública;Sin dato;Sin dato electrodomésticos;Electrodomésticos;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 15:30;10;6249823;-75606996;Mujer;76;Sin dato;Sin dato;Hurto a persona;Sin dato;Fleteo;Sin dato;La América;#1204;12;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 10:30;10;623182;-75582665;Mujer;48;Sin dato;Sin dato;Hurto a persona;Sin dato;Fleteo;Arma de fuego;Tenche;#1502;15;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 16:30;10;624307;-75593905;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Laureles;#1108;11;Vía pública;Sin dato;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 14:00;10;;;Hombre;34;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Candelaria;#1019;10;Vía pública;Sin dato;Monitor;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 13:30;10;;;Hombre;45;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;El Poblado;#1418;14;Oficina;Sin dato;Computador;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 11:00;10;;;Mujer;71;Sin dato;Sin dato;Hurto a persona;Sin dato;Fleteo;Arma de fuego;La Candelaria;#1019;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/09/2003 9:00;10;;;Hombre;41;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;El Poblado;#1418;14;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
6/09/2003 10:00;10;6263016;-75562479;Hombre;25;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Prado;#1001;10;Vía pública;Candelaria;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
6/09/2003 14:40;10;6273791;-7558017;Hombre;38;Soltero(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Bosques de San Pablo;#0707;7;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
6/09/2003 10:00;10;6263016;-75562479;Hombre;25;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Prado;#1001;10;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
6/09/2003 14:40;10;6273791;-7558017;Hombre;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Bosques de San Pablo;#0707;7;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 11:20;10;;;Hombre;40;Unión marital de hecho;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Las Palmas;#1014;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 3:30;10;6265977;-75564224;Hombre;40;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Sevilla;#0407;4;Hospital o centro de salud;Aranjuez;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 12:10;10;6268026;-75576692;Hombre;25;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Caribe;#0517;5;Vía pública;Castilla;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
7/09/2003 20:00;10;6250601;-75563795;Hombre;22;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Pistola;Arma de fuego;Bélico;Negro;6/03/2025 4:07
7/09/2003 10:00;10;;;Hombre;19;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Manrique Central No.1;#0409;4;Vía pública;Manrique;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 11:20;10;;;Hombre;40;Unión marital de hecho;Sin dato;Hurto a persona;Atraco;Fleteo;Arma de fuego;Las Palmas;#1014;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 12:10;10;;;Hombre;28;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Caribe;#0517;5;Vía pública;Castilla;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
7/09/2003 12:20;10;;;Hombre;33;Casado(a);Sin dato;Hurto a persona;Halado;Sin dato;Sin dato;Florida Nueva;#1117;11;Vehículo particular;Laureles;Repuestos para maquinaria y equipo;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 12:10;10;6268026;-75576692;Hombre;25;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Caribe;#0517;5;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
7/09/2003 20:00;10;6250601;-75563795;Hombre;22;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Sin dato;Pistola;Arma de fuego;Bélico;Negro;6/03/2025 4:07
7/09/2003 3:30;10;6265977;-75564224;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Sevilla;#0407;4;Hospital o centro de salud;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 10:00;10;;;Hombre;19;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Manrique Central No.1;#0409;4;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 12:10;10;;;Hombre;28;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Caribe;#0517;5;Vía pública;Sin dato;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
7/09/2003 12:20;10;;;Hombre;33;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Florida Nueva;#1117;11;Vehículo particular;Sin dato;Repuestos para maquinaria y equipo;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 11:20;10;;;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Fleteo;Arma de fuego;Las Palmas;#1014;10;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
7/09/2003 11:20;10;;;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Fleteo;Arma de fuego;Las Palmas;#1014;10;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 10:30;10;6219132;-75592568;Hombre;33;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Parque Juan Pablo II;#Inst_19;15;Vía pública;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 13:30;10;6259278;-75605665;Mujer;57;Viudo(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Sin dato;Los Alcázares;#1304;13;Vía pública;San Javier;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 13:30;10;6259278;-75605665;Mujer;57;Viudo(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Sin dato;Los Alcázares;#1304;13;Vía pública;San Javier;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 17:35;10;6277166;-75581226;Hombre;18;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Altamira;#0708;7;Vía pública;Castilla;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Oro;6/03/2025 4:07
8/09/2003 22:15;10;6258292;-7555979;Hombre;30;Divorciado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Revólver;Arma de fuego;Bélico;Negro;6/03/2025 4:07
8/09/2003 23:45;10;;;Hombre;48;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;El Rodeo;#Inst_20;15;Bus de servicio público;Belén;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 10:30;10;6219132;-75592568;Hombre;33;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Parque Juan Pablo II;#Inst_19;15;Vía pública;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 11:40;10;6252008;-75572848;Mujer;32;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;San Benito;#1006;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 11:40;10;623217;-75572255;Hombre;30;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Perpetuo Socorro;#1012;10;Taller mecánico;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 12:00;10;6231201;-7557348;Hombre;30;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Perpetuo Socorro;#1012;10;Residencia;Poblado;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 13:30;10;6259278;-75605665;Mujer;57;Viudo(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Sin dato;Los Alcázares;#1304;13;Vía pública;San Javier;Maletín;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 15:15;10;6252226;-75563096;Mujer;37;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Villa Nueva;#1018;10;Banco;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 16:40;10;6233774;-75595339;Hombre;40;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Belén;#1603;16;Vía pública;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 17:35;10;6277166;-75581226;Hombre;18;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Altamira;#0708;7;Vía pública;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 22:15;10;6258292;-7555979;Hombre;30;Divorciado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 23:45;10;;;Hombre;48;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;El Rodeo;#Inst_20;15;Bus de servicio público;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 11:40;10;6252008;-75572848;Mujer;32;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;San Benito;#1006;10;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 15:15;10;6252226;-75563096;Mujer;37;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Villa Nueva;#1018;10;Banco;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 12:00;10;6231201;-7557348;Hombre;30;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Perpetuo Socorro;#1012;10;Residencia;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 16:40;10;6233774;-75595339;Hombre;40;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Belén;#1603;16;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 10:30;10;6219132;-75592568;Hombre;33;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Parque Juan Pablo II;#Inst_19;15;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 10:30;10;6219132;-75592568;Hombre;33;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Parque Juan Pablo II;#Inst_19;15;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 13:30;10;6259278;-75605665;Mujer;57;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Los Alcázares;#1304;13;Vía pública;Sin dato;Maletín;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 13:30;10;6259278;-75605665;Mujer;57;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Los Alcázares;#1304;13;Vía pública;Sin dato;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 13:30;10;6259278;-75605665;Mujer;57;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Los Alcázares;#1304;13;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 17:35;10;6277166;-75581226;Hombre;18;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Altamira;#0708;7;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 17:35;10;6277166;-75581226;Hombre;18;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma cortopunzante;Altamira;#0708;7;Vía pública;Sin dato;Sin dato joyas;Dinero, joyas, piedras preciosas y título valor;Mercancía;Oro;6/03/2025 4:07
8/09/2003 22:15;10;6258292;-7555979;Hombre;30;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Prado;#1001;10;Vía pública;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 22:15;10;6258292;-7555979;Hombre;30;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Prado;#1001;10;Vía pública;Sin dato;Revólver;Arma de fuego;Bélico;Negro;6/03/2025 4:07
8/09/2003 11:40;10;623217;-75572255;Hombre;30;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Perpetuo Socorro;#1012;10;Taller mecánico;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 23:45;10;;;Hombre;48;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;El Rodeo;#Inst_20;15;Bus de servicio público;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
8/09/2003 23:45;10;;;Hombre;48;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;El Rodeo;#Inst_20;15;Bus de servicio público;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 5:50;10;6234675;-75592165;Hombre;23;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Rosales;#1602;16;Vehículo particular;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 5:50;10;6234675;-75592165;Hombre;23;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Rosales;#1602;16;Vehículo particular;Belén;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 18:30;10;6240826;-75588191;Hombre;21;Soltero(a);Sin dato;Hurto a persona;Halado;Sin dato;Sin dato;Los Conquistadores;#1105;11;Vehículo particular;Laureles;Sin dato prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 19:00;10;626714;-75598426;Mujer;38;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Ferrini;#1201;12;Vía pública;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 19:00;10;626714;-75598426;Mujer;38;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Ferrini;#1201;12;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Laureles;Instrumento musical;Música;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Laureles;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Laureles;Silla;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 5:50;10;6234675;-75592165;Hombre;23;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Rosales;#1602;16;Vehículo particular;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Oro;6/03/2025 4:07
9/09/2003 9:40;10;6213286;-75576136;Hombre;56;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Manila;#1419;14;Vía pública;Poblado;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 18:30;10;6240826;-75588191;Hombre;21;Soltero(a);Sin dato;Hurto a persona;Halado;Sin dato;Sin dato;Los Conquistadores;#1105;11;Vehículo particular;Laureles;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 18:30;10;6224861;-75565194;Hombre;39;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Asomadera No.2;#0915;9;Vía pública;Poblado;Vallas publicitarias;Equipamiento vías y señalización;Equipamiento;Sin dato;6/03/2025 4:07
9/09/2003 19:00;10;626714;-75598426;Mujer;38;Casado(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Ferrini;#1201;12;Vía pública;Laureles;Cd;Música;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 21:30;10;6232162;-75596185;Mujer;36;Soltero(a);Sin dato;Hurto a persona;Raponazo;Sin dato;Sin dato;Belén;#1603;16;Vía pública;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Casado(a);Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Laureles;Cd;Música;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 18:30;10;6224861;-75565194;Hombre;39;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Asomadera No.2;#0915;9;Vía pública;Sin dato;Vallas publicitarias;Equipamiento vías y señalización;Equipamiento;Sin dato;6/03/2025 4:07
9/09/2003 5:50;10;6234675;-75592165;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Rosales;#1602;16;Vehículo particular;Sin dato;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Oro;6/03/2025 4:07
9/09/2003 5:50;10;6234675;-75592165;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Rosales;#1602;16;Vehículo particular;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 5:50;10;6234675;-75592165;Hombre;23;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Rosales;#1602;16;Vehículo particular;Sin dato;Sin dato documentos;Documentos;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 19:00;10;626714;-75598426;Mujer;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Ferrini;#1201;12;Vía pública;Sin dato;Cd;Música;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 19:00;10;626714;-75598426;Mujer;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Ferrini;#1201;12;Vía pública;Sin dato;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 19:00;10;626714;-75598426;Mujer;38;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Arma de fuego;Ferrini;#1201;12;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 9:40;10;6213286;-75576136;Hombre;56;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Manila;#1419;14;Vía pública;Sin dato;Sin dato mercancías;Sin dato mercancías;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 21:30;10;6232162;-75596185;Mujer;36;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Belén;#1603;16;Vía pública;Sin dato;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 18:30;10;6240826;-75588191;Hombre;21;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Los Conquistadores;#1105;11;Vehículo particular;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 18:30;10;6240826;-75588191;Hombre;21;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;Los Conquistadores;#1105;11;Vehículo particular;Sin dato;Sin dato prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Sin dato;Cd;Música;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Sin dato;Instrumento musical;Música;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Sin dato;Radio;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
9/09/2003 23:00;10;;;Hombre;35;Sin dato;Sin dato;Hurto a persona;Sin dato;Sin dato;Sin dato;La Floresta;#1205;12;Vehículo particular;Sin dato;Silla;Maquinaria y equipo;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 12:30;10;6265323;-75566109;Hombre;52;Casado(a);Sin dato;Hurto a persona;Suplantación;Sin dato;Sin dato;Sevilla;#0407;4;Vía pública;Aranjuez;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 12:30;10;6265323;-75566109;Hombre;52;Casado(a);Sin dato;Hurto a persona;Suplantación;Sin dato;Sin dato;Sevilla;#0407;4;Vía pública;Aranjuez;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
10/09/2003 22:10;10;6229797;-75569699;Hombre;41;Soltero(a);Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Diego;#1020;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
