fecha_hecho,fecha_dt,anio,mes,hora,dia_semana,turno_dia,comuna,barrio,codigo_comuna,modalidad,tipo_conducta,arma,transporte_victima,bien_hurtado,categoria_bien,grupo_bien,lugar,sexo,edad,estado_civil,lat,lon,zona_riesgo
6/03/2017 22:10,2017-03-06 22:10:00,2017,3,22,Monday,Madrugada,Aranjuez,Manrique Central No.1,4.0,Descuido,No especificado,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,"Institución educativa (jardín, primaria o secundaria)",Mujer,37,Soltero(a),6.26555517,-75.55717792,MEDIO
6/03/2017 22:10,2017-03-06 22:10:00,2017,3,22,Monday,Madrugada,Aranjuez,Manrique Central No.1,4.0,Descuido,No especificado,No,Caminata,Tarjeta bancaria,"Dinero, joyas, piedras preciosas y título valor",Mercancía,"Institución educativa (jardín, primaria o secundaria)",Mujer,37,Soltero(a),6.26555517,-75.55717792,MEDIO
6/03/2017 11:30,2017-03-06 11:30:00,2017,3,11,Monday,Mañana,Robledo,Facultad de Minas U. Nal,7.0,Atraco,De celular,Arma de fuego,Caminata,Computador,Tecnología,Mercancía,Paradero de bus,Hombre,21,Soltero(a),6.27379994,-75.59184747,MEDIO
6/03/2017 3:10,2017-03-06 03:10:00,2017,3,3,Monday,Madrugada,Belén,La Mota,16.0,Atraco,No especificado,Arma de fuego,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,35,Casado(a),6.21771127,-75.59887078,ALTO
6/03/2017 17:00,2017-03-06 17:00:00,2017,3,17,Monday,Tarde,Manrique,Campo Valdés No.2,3.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,19,Soltero(a),6.27324475,-75.55401888,BAJO
6/03/2017 18:30,2017-03-06 18:30:00,2017,3,18,Monday,Noche,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,37,Unión marital de hecho,,,ALTO
6/03/2017 7:30,2017-03-06 07:30:00,2017,3,7,Monday,Mañana,La Candelaria,San Benito,10.0,No especificado,No,No,Caminata,Autopartes,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Hombre,30,Soltero(a),6.25326576,-75.57040245,ALTO
6/03/2017 10:30,2017-03-06 10:30:00,2017,3,10,Monday,Mañana,Robledo,Aures No.1,7.0,Descuido,No especificado,No,Caminata,Válvulas,Maquinaria y equipo,Mercancía,Residencia,Mujer,40,Unión marital de hecho,6.29072906,-75.59591498,MEDIO
6/03/2017 22:10,2017-03-06 22:10:00,2017,3,22,Monday,Madrugada,Aranjuez,Manrique Central No.1,4.0,Descuido,No especificado,No,Caminata,Cédula,Documentos,Mercancía,"Institución educativa (jardín, primaria o secundaria)",Mujer,37,Soltero(a),6.26555517,-75.55717792,MEDIO
6/03/2017 22:10,2017-03-06 22:10:00,2017,3,22,Monday,Madrugada,Aranjuez,Manrique Central No.1,4.0,Descuido,No especificado,No,Caminata,Tarjeta de comunicación,Otros elementos,Mercancía,"Institución educativa (jardín, primaria o secundaria)",Mujer,37,Soltero(a),6.26555517,-75.55717792,MEDIO
6/03/2017 19:30,2017-03-06 19:30:00,2017,3,19,Monday,Noche,La América,La América,12.0,Atraco,No especificado,Arma de fuego,Bicicleta,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Hombre,33,Soltero(a),6.25080064,-75.60446587,MEDIO
6/03/2017 18:30,2017-03-06 18:30:00,2017,3,18,Monday,Noche,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,37,Unión marital de hecho,,,ALTO
6/03/2017 3:10,2017-03-06 03:10:00,2017,3,3,Monday,Madrugada,Belén,La Mota,16.0,Atraco,No especificado,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,35,Casado(a),6.21771127,-75.59887078,ALTO
6/03/2017 20:45,2017-03-06 20:45:00,2017,3,20,Monday,Noche,Belén,El Nogal-Los Almendros,16.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,44,Soltero(a),6.23695389,-75.59847283,ALTO
6/03/2017 6:30,2017-03-06 06:30:00,2017,3,6,Monday,Mañana,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,25,Unión marital de hecho,6.25062919,-75.56387439,ALTO
6/03/2017 16:50,2017-03-06 16:50:00,2017,3,16,Monday,Tarde,Laureles-Estadio,U.D. Atanasio Girardot,11.0,Descuido,No,Objeto contundente,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Parqueadero,Hombre,45,Casado(a),6.25455472,-75.58869448,ALTO
6/03/2017 7:30,2017-03-06 07:30:00,2017,3,7,Monday,Mañana,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,33,Casado(a),6.24743406,-75.56980741,ALTO
6/03/2017 20:20,2017-03-06 20:20:00,2017,3,20,Monday,Noche,Guayabal,Guayabal,15.0,Atraco,No,Arma de fuego,Motocicleta,Celular,Tecnología,Mercancía,Vía pública,Hombre,43,Soltero(a),6.19555033,-75.58236618,ALTO
6/03/2017 14:35,2017-03-06 14:35:00,2017,3,14,Monday,Tarde,Laureles-Estadio,Las Acacias,11.0,No especificado,No especificado,Objeto contundente,Automóvil,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,36,Unión marital de hecho,6.23932492,-75.60021725,ALTO
6/03/2017 12:30,2017-03-06 12:30:00,2017,3,12,Monday,Tarde,El Poblado,Alejandría,14.0,Cosquilleo,No,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,76,Soltero(a),6.20060028,-75.57136947,ALTO
6/03/2017 21:50,2017-03-06 21:50:00,2017,3,21,Monday,Noche,La Candelaria,Perpetuo Socorro,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,24,Soltero(a),6.23866367,-75.57403352,ALTO
6/03/2017 20:40,2017-03-06 20:40:00,2017,3,20,Monday,Noche,Santa Cruz,La Francia,2.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,38,Soltero(a),6.30273881,-75.55552632,BAJO
6/03/2017 14:00,2017-03-06 14:00:00,2017,3,14,Monday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,45,Soltero(a),6.24972347,-75.56592789,ALTO
6/03/2017 3:10,2017-03-06 03:10:00,2017,3,3,Monday,Madrugada,Belén,La Mota,16.0,Atraco,No especificado,Arma de fuego,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,35,Casado(a),6.21771127,-75.59887078,ALTO
6/03/2017 11:30,2017-03-06 11:30:00,2017,3,11,Monday,Mañana,Robledo,Facultad de Minas U. Nal,7.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Paradero de bus,Hombre,21,Soltero(a),6.27379994,-75.59184747,MEDIO
6/03/2017 20:20,2017-03-06 20:20:00,2017,3,20,Monday,Noche,Guayabal,Guayabal,15.0,Atraco,No,Arma de fuego,Motocicleta,Elementos escolares,Elementos escolares,Mercancía,Vía pública,Hombre,43,Soltero(a),6.19555033,-75.58236618,ALTO
6/03/2017 8:00,2017-03-06 08:00:00,2017,3,8,Monday,Mañana,El Poblado,El Poblado,14.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,20,Soltero(a),6.20774406,-75.56601372,ALTO
6/03/2017 15:30,2017-03-06 15:30:00,2017,3,15,Monday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,No especificado,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,58,Soltero(a),6.25158452,-75.56795027,ALTO
6/03/2017 7:30,2017-03-06 07:30:00,2017,3,7,Monday,Mañana,Aranjuez,Sevilla,4.0,Cosquilleo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Estación del Metro,Mujer,20,Soltero(a),6.26452592,-75.56316003,MEDIO
6/03/2017 5:20,2017-03-06 05:20:00,2017,3,5,Monday,Madrugada,Buenos Aires,Miraflores,9.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,34,Soltero(a),6.23666357,-75.54863117,MEDIO
6/03/2017 13:20,2017-03-06 13:20:00,2017,3,13,Monday,Tarde,Laureles-Estadio,Bolivariana,11.0,Atraco,No,No,Bicicleta,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Hombre,33,Unión marital de hecho,6.24651327,-75.58821168,ALTO
6/03/2017 19:25,2017-03-06 19:25:00,2017,3,19,Monday,Noche,La Candelaria,Perpetuo Socorro,10.0,Atraco,De celular,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,44,Casado(a),6.23239017,-75.57313766,ALTO
6/03/2017 20:20,2017-03-06 20:20:00,2017,3,20,Monday,Noche,Guayabal,Guayabal,15.0,Atraco,No,Arma de fuego,Motocicleta,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,43,Soltero(a),6.19555033,-75.58236618,ALTO
6/03/2017 12:30,2017-03-06 12:30:00,2017,3,12,Monday,Tarde,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,15,Soltero(a),6.24952364,-75.56436543,ALTO
6/03/2017 20:01,2017-03-06 20:01:00,2017,3,20,Monday,Noche,Guayabal,Tenche,15.0,Atraco,No especificado,Arma de fuego,Taxi,Celular,Tecnología,Mercancía,Vía pública,Mujer,35,Casado(a),6.23199444,-75.58201581,ALTO
6/03/2017 13:30,2017-03-06 13:30:00,2017,3,13,Monday,Tarde,La Candelaria,Prado,10.0,Atraco,No,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,35,Soltero(a),6.25918613,-75.56429042,ALTO
6/03/2017 14:35,2017-03-06 14:35:00,2017,3,14,Monday,Tarde,Laureles-Estadio,Las Acacias,11.0,No especificado,No especificado,Objeto contundente,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,36,Unión marital de hecho,6.23932492,-75.60021725,ALTO
6/03/2017 19:30,2017-03-06 19:30:00,2017,3,19,Monday,Noche,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,50,Unión marital de hecho,6.24736862,-75.56979992,ALTO
6/03/2017 14:00,2017-03-06 14:00:00,2017,3,14,Monday,Tarde,Santa Cruz,Santa Cruz,2.0,Descuido,No especificado,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,61,Casado(a),6.29293655,-75.56173291,BAJO
6/03/2017 23:00,2017-03-06 23:00:00,2017,3,23,Monday,Madrugada,Belén,Nueva Villa del Aburrá,16.0,Descuido,No especificado,No,Caminata,Computador,Tecnología,Mercancía,Vehículo particular,Hombre,22,Soltero(a),6.23536245,-75.60559209,ALTO
6/03/2017 13:25,2017-03-06 13:25:00,2017,3,13,Monday,Tarde,Guayabal,Parque Juan Pablo II,15.0,Engaño,No especificado,Escopolamina,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,58,Casado(a),6.21661344,-75.58703166,ALTO
6/03/2017 8:30,2017-03-06 08:30:00,2017,3,8,Monday,Mañana,La Candelaria,Barrio Colón,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Parque,Hombre,33,Unión marital de hecho,6.24632663,-75.56811657,ALTO
6/03/2017 17:30,2017-03-06 17:30:00,2017,3,17,Monday,Tarde,La Candelaria,Jesús Nazareno,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,49,Soltero(a),6.25695131,-75.56631392,ALTO
7/03/2017 7:00,2017-03-07 07:00:00,2017,3,7,Tuesday,Mañana,San Cristóbal,Área de expansión Pajarito,60.0,No especificado,No especificado,Objeto contundente,Automóvil,Pasacintas,Tecnología,Mercancía,Parqueadero,Hombre,35,Unión marital de hecho,6.28457043,-75.60713198,BAJO
7/03/2017 14:00,2017-03-07 14:00:00,2017,3,14,Tuesday,Tarde,La Candelaria,Estación Villa,10.0,Descuido,No especificado,No,Caminata,Cédula,Documentos,Mercancía,Institución de educación superior,Mujer,33,Unión marital de hecho,6.25728495,-75.56880321,ALTO
7/03/2017 10:30,2017-03-07 10:30:00,2017,3,10,Tuesday,Mañana,La Candelaria,San Benito,10.0,No especificado,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vehículo particular,Mujer,48,Unión marital de hecho,,,ALTO
7/03/2017 10:30,2017-03-07 10:30:00,2017,3,10,Tuesday,Mañana,La Candelaria,San Benito,10.0,No especificado,De celular,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vehículo particular,Mujer,48,Unión marital de hecho,,,ALTO
7/03/2017 14:00,2017-03-07 14:00:00,2017,3,14,Tuesday,Tarde,La Candelaria,Estación Villa,10.0,Descuido,No especificado,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Institución de educación superior,Mujer,33,Unión marital de hecho,6.25728495,-75.56880321,ALTO
7/03/2017 21:30,2017-03-07 21:30:00,2017,3,21,Tuesday,Noche,Laureles-Estadio,Suramericana,11.0,Descuido,No especificado,No,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Hombre,21,Soltero(a),6.25593994,-75.58233645,ALTO
7/03/2017 14:00,2017-03-07 14:00:00,2017,3,14,Tuesday,Tarde,La Candelaria,Estación Villa,10.0,Descuido,No especificado,No,Caminata,Tarjeta para computador,Tecnología,Mercancía,Institución de educación superior,Mujer,33,Unión marital de hecho,6.25728495,-75.56880321,ALTO
7/03/2017 7:00,2017-03-07 07:00:00,2017,3,7,Tuesday,Mañana,La Candelaria,Calle Nueva,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,23,Soltero(a),,,ALTO
7/03/2017 13:15,2017-03-07 13:15:00,2017,3,13,Tuesday,Tarde,El Poblado,Barrio Colombia,14.0,Cosquilleo,No especificado,No,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Hospital o centro de salud,Mujer,58,Unión marital de hecho,6.22923662,-75.57420215,ALTO
7/03/2017 16:00,2017-03-07 16:00:00,2017,3,16,Tuesday,Tarde,El Poblado,Villa Carlota,14.0,Descuido,No,No,Caminata,Sin dato electrodomésticos,Electrodomésticos,Mercancía,Vehículo particular,Mujer,30,Casado(a),6.21687401,-75.57085242,ALTO
7/03/2017 19:10,2017-03-07 19:10:00,2017,3,19,Tuesday,Noche,La Candelaria,La Candelaria,10.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,19,Soltero(a),,,ALTO
7/03/2017 7:00,2017-03-07 07:00:00,2017,3,7,Tuesday,Mañana,La Candelaria,Calle Nueva,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,23,Soltero(a),,,ALTO
7/03/2017 9:00,2017-03-07 09:00:00,2017,3,9,Tuesday,Mañana,La Candelaria,Boston,10.0,Atraco,De celular,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,32,Unión marital de hecho,6.24517898,-75.55908092,ALTO
7/03/2017 16:00,2017-03-07 16:00:00,2017,3,16,Tuesday,Tarde,La América,La América,12.0,No especificado,No,No,Caminata,Radio,Tecnología,Mercancía,Vehículo particular,Hombre,48,Soltero(a),6.25129397,-75.60651764,MEDIO
7/03/2017 21:30,2017-03-07 21:30:00,2017,3,21,Tuesday,Noche,Guayabal,Santa Fé,15.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,31,Unión marital de hecho,,,ALTO
7/03/2017 16:00,2017-03-07 16:00:00,2017,3,16,Tuesday,Tarde,La Candelaria,La Candelaria,10.0,No especificado,No,No,Caminata,Tablet,Tecnología,Mercancía,Vehículo particular,Hombre,63,Casado(a),,,ALTO
7/03/2017 13:20,2017-03-07 13:20:00,2017,3,13,Tuesday,Tarde,Laureles-Estadio,Cuarta Brigada,11.0,Descuido,No,No,Caminata,Cédula,Documentos,Mercancía,Centro comercial,Mujer,66,Viudo(a),6.26060985,-75.58925538,ALTO
7/03/2017 22:30,2017-03-07 22:30:00,2017,3,22,Tuesday,Madrugada,El Poblado,Villa Carlota,14.0,No especificado,No,No,Caminata,Cédula,Documentos,Mercancía,Vehículo particular,Mujer,30,Soltero(a),6.22290012,-75.57148542,ALTO
7/03/2017 19:30,2017-03-07 19:30:00,2017,3,19,Tuesday,Noche,Santa Elena,Las Palmas S.E.,90.0,Descuido,No,No,Caminata,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Conjunto residencial,Hombre,31,Soltero(a),6.22561455,-75.55907515,BAJO
7/03/2017 21:00,2017-03-07 21:00:00,2017,3,21,Tuesday,Noche,La Candelaria,San Benito,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Billetera,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,49,Casado(a),,,ALTO
7/03/2017 9:00,2017-03-07 09:00:00,2017,3,9,Tuesday,Mañana,La Candelaria,Boston,10.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,32,Unión marital de hecho,6.24517898,-75.55908092,ALTO
7/03/2017 16:00,2017-03-07 16:00:00,2017,3,16,Tuesday,Tarde,La Candelaria,La Candelaria,10.0,No especificado,No,No,Caminata,Radio,Tecnología,Mercancía,Vehículo particular,Hombre,63,Casado(a),,,ALTO
7/03/2017 0:10,2017-03-07 00:10:00,2017,3,0,Tuesday,Madrugada,El Poblado,El Poblado,14.0,Atraco,No especificado,Arma cortopunzante,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,26,Soltero(a),6.21024603,-75.56975622,ALTO
7/03/2017 16:00,2017-03-07 16:00:00,2017,3,16,Tuesday,Tarde,Robledo,Facultad de Minas U. Nal,7.0,Atraco,De celular,Arma de fuego,Motocicleta,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,29,Soltero(a),6.27466063,-75.59044328,MEDIO
7/03/2017 14:00,2017-03-07 14:00:00,2017,3,14,Tuesday,Tarde,La Candelaria,San Benito,10.0,Cosquilleo,De celular,No,Autobus,Celular,Tecnología,Mercancía,Bus de servicio público,Hombre,22,Soltero(a),6.25378684,-75.57485428,ALTO
7/03/2017 6:50,2017-03-07 06:50:00,2017,3,6,Tuesday,Mañana,Guayabal,La Colina,15.0,Descuido,No,No,Caminata,Sin dato electrodomésticos,Electrodomésticos,Mercancía,Vehículo particular,Hombre,38,Unión marital de hecho,6.19820916,-75.59455779,ALTO
7/03/2017 23:10,2017-03-07 23:10:00,2017,3,23,Tuesday,Madrugada,Castilla,Castilla,5.0,Atraco,No,Arma de fuego,Motocicleta,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,33,Unión marital de hecho,6.29458417,-75.57316449,ALTO
7/03/2017 17:00,2017-03-07 17:00:00,2017,3,17,Tuesday,Tarde,Villa Hermosa,La Mansión,8.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,54,Casado(a),6.25737027,-75.55449095,MEDIO
7/03/2017 13:20,2017-03-07 13:20:00,2017,3,13,Tuesday,Tarde,Laureles-Estadio,Cuarta Brigada,11.0,Descuido,No,No,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Centro comercial,Mujer,66,Viudo(a),6.26060985,-75.58925538,ALTO
7/03/2017 22:30,2017-03-07 22:30:00,2017,3,22,Tuesday,Madrugada,El Poblado,Villa Carlota,14.0,No especificado,No,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vehículo particular,Mujer,30,Soltero(a),6.22290012,-75.57148542,ALTO
7/03/2017 7:00,2017-03-07 07:00:00,2017,3,7,Tuesday,Mañana,La Candelaria,San Diego,10.0,Atraco,No especificado,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,41,Soltero(a),6.23310614,-75.56773919,ALTO
7/03/2017 4:30,2017-03-07 04:30:00,2017,3,4,Tuesday,Madrugada,Guayabal,Cristo Rey,15.0,Descuido,No,No,Caminata,Pasacintas,Tecnología,Mercancía,Vehículo particular,Mujer,29,Soltero(a),6.20883731,-75.58787372,ALTO
7/03/2017 9:30,2017-03-07 09:30:00,2017,3,9,Tuesday,Mañana,Laureles-Estadio,San Joaquín,11.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,31,Unión marital de hecho,6.24633196,-75.58506277,ALTO
7/03/2017 16:00,2017-03-07 16:00:00,2017,3,16,Tuesday,Tarde,Robledo,Facultad de Minas U. Nal,7.0,Atraco,De celular,Arma de fuego,Motocicleta,Cédula,Documentos,Mercancía,Vía pública,Hombre,29,Soltero(a),6.27466063,-75.59044328,MEDIO
7/03/2017 0:00,2017-03-07 00:00:00,2017,3,0,Tuesday,Madrugada,Belén,Belén,16.0,Atraco,No especificado,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,26,Casado(a),6.23169687,-75.60083456,ALTO
7/03/2017 6:00,2017-03-07 06:00:00,2017,3,6,Tuesday,Mañana,Castilla,Caribe,5.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,20,Soltero(a),6.26674998,-75.57454314,ALTO
7/03/2017 12:30,2017-03-07 12:30:00,2017,3,12,Tuesday,Tarde,La Candelaria,La Candelaria,10.0,Comisión de delito,No,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,21,Soltero(a),6.25047172,-75.56753326,ALTO
7/03/2017 20:40,2017-03-07 20:40:00,2017,3,20,Tuesday,Noche,Laureles-Estadio,Suramericana,11.0,Atraco,De celular,Arma de fuego,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,18,Soltero(a),6.25651707,-75.58338339,ALTO
7/03/2017 18:30,2017-03-07 18:30:00,2017,3,18,Tuesday,Noche,Belén,Belén,16.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,19,Soltero(a),6.23253109,-75.60141888,ALTO
7/03/2017 18:00,2017-03-07 18:00:00,2017,3,18,Tuesday,Noche,La Candelaria,Prado,10.0,Raponazo,De celular,No,Caminata,Celular,Tecnología,Mercancía,Estación del Metro,Hombre,23,Soltero(a),6.26349787,-75.56054536,ALTO
7/03/2017 9:20,2017-03-07 09:20:00,2017,3,9,Tuesday,Mañana,Buenos Aires,Buenos Aires,9.0,Descuido,No,No,Caminata,Autopartes,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,42,Unión marital de hecho,,,MEDIO
7/03/2017 11:30,2017-03-07 11:30:00,2017,3,11,Tuesday,Mañana,La Candelaria,Boston,10.0,Atraco,De celular,Arma cortopunzante,Caminata,Celular,Tecnología,Mercancía,Vía pública,Hombre,19,Soltero(a),6.24682256,-75.56225862,ALTO
7/03/2017 12:00,2017-03-07 12:00:00,2017,3,12,Tuesday,Tarde,El Poblado,Astorga,14.0,Descuido,No especificado,No,Caminata,Maletín,Otros elementos,Mercancía,Vía pública,Hombre,33,Soltero(a),6.21061933,-75.57366151,ALTO
7/03/2017 6:30,2017-03-07 06:30:00,2017,3,6,Tuesday,Mañana,La Candelaria,El Chagualo,10.0,Atraco,No especificado,Objeto contundente,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,27,Soltero(a),6.25815947,-75.57189312,ALTO
8/03/2017 8:00,2017-03-08 08:00:00,2017,3,8,Wednesday,Mañana,La Candelaria,Los Ángeles,10.0,Descuido,No,No,Caminata,Autopartes,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,37,Viudo(a),6.25288565,-75.55874493,ALTO
8/03/2017 8:30,2017-03-08 08:30:00,2017,3,8,Wednesday,Mañana,Guayabal,Campo Amor,15.0,Cosquilleo,No especificado,Objeto contundente,Autobus,Celular,Tecnología,Mercancía,Bus de servicio público,Mujer,20,Soltero(a),6.21526348,-75.58159199,ALTO
8/03/2017 18:50,2017-03-08 18:50:00,2017,3,18,Wednesday,Noche,La Candelaria,Guayaquil,10.0,Descuido,De celular,No,Caminata,Celular,Tecnología,Mercancía,Vía pública,Mujer,18,Soltero(a),6.24693233,-75.56894561,ALTO
8/03/2017 6:50,2017-03-08 06:50:00,2017,3,6,Wednesday,Mañana,Laureles-Estadio,Los Colores,11.0,Atraco,No,Arma de fuego,Caminata,Tablet,Tecnología,Mercancía,Vía pública,Hombre,45,Casado(a),6.26962411,-75.59418764,ALTO
8/03/2017 11:00,2017-03-08 11:00:00,2017,3,11,Wednesday,Mañana,Buenos Aires,Buenos Aires,9.0,Atraco,No,Arma de fuego,Caminata,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,51,Casado(a),6.24160821,-75.55533946,MEDIO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,Popular,Popular,1.0,Atraco,No,Arma cortopunzante,Caminata,Cédula,Documentos,Mercancía,Vía pública,Mujer,23,Unión marital de hecho,6.29584787,-75.54834141,BAJO
8/03/2017 15:30,2017-03-08 15:30:00,2017,3,15,Wednesday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,A vehículo repartidor,Arma de fuego,Automóvil,Celular,Tecnología,Mercancía,Vía pública,Hombre,26,Casado(a),,,ALTO
8/03/2017 16:00,2017-03-08 16:00:00,2017,3,16,Wednesday,Tarde,Popular,Popular,1.0,Atraco,No,Arma cortopunzante,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Mujer,23,Unión marital de hecho,6.29584787,-75.54834141,BAJO
8/03/2017 15:30,2017-03-08 15:30:00,2017,3,15,Wednesday,Tarde,Laureles-Estadio,Laureles,11.0,Atraco,A vehículo repartidor,Arma de fuego,Automóvil,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,26,Casado(a),,,ALTO
8/03/2017 11:00,2017-03-08 11:00:00,2017,3,11,Wednesday,Mañana,El Poblado,San Lucas,14.0,Raponazo,No,No,Caminata,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,31,Casado(a),6.18038525,-75.56054201,ALTO
8/03/2017 11:00,2017-03-08 11:00:00,2017,3,11,Wednesday,Mañana,Buenos Aires,Buenos Aires,9.0,Atraco,No,Arma de fuego,Caminata,Cédula,Documentos,Mercancía,Vía pública,Hombre,51,Casado(a),6.24160821,-75.55533946,MEDIO
